SRR5961980_T1	SRR5961981_T1	SRR5961982_T1	SRR5962008_T1	SRR5962009_T1	SRR5962010_T1
ENSG00000287374	0.556664	0	2.63768	0	1.69787	0.731435
ENSG00000287375	0	0	0	0	0	0
ENSG00000287376	0	0	0	0	0	0
ENSG00000287377	0	2.19336	0	2.20764	0	5.88915
ENSG00000287378	0.529418	0	0.836516	0.715305	1.61557	0
ENSG00000287379	2.47567	4.31241	0	0	3.6983	0
ENSG00000287380	0.748334	0	0	0	3.41705	3.93075
ENSG00000287381	0	0	0	0.849608	0.960288	0
ENSG00000287382	0	1.9777	0	0	0	0
ENSG00000287383	0	0	1.71523	0.627639	0	0.961325
ENSG00000287384	0	0	0	0	0	0
ENSG00000287385	1.07603	0	0	0	0	0.984469
ENSG00000287386	0	0	0	0	0	0
ENSG00000287387	0	3.57609	0	0	1.52288	1.79407
ENSG00000287389	1.385	0	0	0	0	0
ENSG00000287390	0.421086	0	0	0.570163	0	0
ENSG00000287391	0	0	0	0	0	0.822094
ENSG00000287392	0	0	0	0	0	0
ENSG00000287393	0	0	0	0	1.10293	0
ENSG00000287394	0	0	0	0	0	0
ENSG00000287395	0	0	0	0	0	0
ENSG00000287396	0	0	0	0	0	0
ENSG00000287397	2.76971	24.0228	0	10.7557	4.12565	18.0345
ENSG00000287398	0	0	0	2.13603	0	2.11304
ENSG00000287399	0	0	0	0	0.812395	0
ENSG00000287400	0.716821	0	0	0	0	0
ENSG00000287401	4.1277	10.5751	3.72533	1.59153	0.899115	2.32455
ENSG00000287402	0.748883	0	0	0	0	0
ENSG00000287403	0.454863	0	0	0	0	0
ENSG00000287404	2.97813	0	4.62933	0	0	0
ENSG00000287405	0.31957	1.15117	1.51703	0.867167	2.44375	1.26121
ENSG00000287406	2.52038	0	0	0	0	1.65127
ENSG00000287407	0	0	0	0	0	0
ENSG00000287408	0	0	0.536339	0	1.55503	0.445919
ENSG00000287409	0	0	0	0	0	0
ENSG00000287410	0	0	0	0	0	0
ENSG00000287411	0.63281	2.26819	1.99833	0	2.11746	1.79284
ENSG00000287412	0	0	0	0	0	0
ENSG00000287413	0	0	0	0	0.886686	0.863739
ENSG00000287414	0.369688	1.99596	0.923387	2.50541	2.57954	1.82069
ENSG00000287415	0	0	0	0	0	0
ENSG00000287416	0	0	0	0	0	0
ENSG00000287417	0	1.53807	0	0	0	1.73177
ENSG00000287418	0	0	0	0	0	0
ENSG00000287419	0	1.02638	0	3.08956	3.4903	2.25566
ENSG00000287420	0	0	0	0	0	0
ENSG00000287421	0	0	0	0	0	0
ENSG00000287422	0	2.05389	0	0	0.87306	0
ENSG00000287423	0	0.954781	0	0	0	0
ENSG00000287424	0.120636	0	0	0	0.389834	0.158858
ENSG00000287425	0	0.981442	0.845432	0.73187	0.877425	0
ENSG00000287426	0	0	0	0	0	0
ENSG00000287427	0.550252	0.987435	0	0	2.51814	0
ENSG00000287428	1.69276	3.02344	0	0	0	0
ENSG00000287429	0	0	0	0	0	0
ENSG00000287430	0	1.07912	0	1.62398	0.917545	0.790802
ENSG00000287431	0.308454	0.278311	0	0.209762	0	1.32957
ENSG00000287432	0	0	0	2.19663	0	0
ENSG00000287433	0	0	0	1.05209	1.78	1.02122
ENSG00000287434	0	0	0	0	0	0
ENSG00000287435	0	0	0	2.86647	0	2.81216
ENSG00000287437	0	0	0	0.582843	1.35193	1.0658
ENSG00000287438	0	0	0	0	0	0
ENSG00000287439	0.264157	0.4762	0	0	0.404254	0
ENSG00000287440	0	0	0	0	1.25791	0
ENSG00000287441	0	0	0	0	0	0
ENSG00000287442	0	0	0	0	0	0
ENSG00000287443	0	0	0	0	0	0
ENSG00000287444	0	0	0	0	2.00967	0
ENSG00000287445	0	0	0	0	0	0
ENSG00000287446	0	0	0	0	0	0
ENSG00000287447	1.00877	0.612636	1.07238	0.930255	0	0
ENSG00000287448	0	0	0	0	0	0
ENSG00000287449	0	0	0	0	0	1.02073
ENSG00000287451	3.34655	2.95014	2.62311	2.21057	2.52073	0
ENSG00000287452	0.276764	0.997651	0.876144	1.5033	0	2.5491
ENSG00000287453	0	0	0	0	0	3.39828
ENSG00000287454	0	0.856979	0.705175	1.905139	0	0.609894
ENSG00000287455	4.26977	0	3.33645	0	0	0
ENSG00000287456	1.15469	0	0	3.08199	0	0
ENSG00000287457	0	0	0	0	0	1.08761
ENSG00000287458	0	2.34337	0	5.09442	0	8.23774
ENSG00000287459	0	0	0	0	0	0
ENSG00000287460	0.547302	0	0	0.536578	0	0
ENSG00000287462	0	0	0	0	0	0
ENSG00000287463	0.309774	0	0.49021	0	0	0.445443
ENSG00000287464	1.38313	0	0	0	0	1.81142
ENSG00000287465	0	0	0	0	0	0
ENSG00000287466	0	1.30296	0	0	2.21323	0.952152
ENSG00000287467	0.90171	1.60914	1.4211	3.62813	2.74023	3.55
ENSG00000287468	0	0	4.48901	0	0	0
ENSG00000287469	0	0	0	0	0	0
ENSG00000287470	0	0	0	0	0	0
ENSG00000287471	0	6.67362	0	3.47458	4.0096	0
ENSG00000287472	0	0	0	0	0	0
ENSG00000287473	0	0	0	0	8.8666	0
ENSG00000287474	0.408309	1.56192	1.16109	1.37157	0	2.08011
ENSG00000287475	0	0	1.87274	0.587714	0	0.519084
ENSG00000287476	0	0	0	0	0	0
ENSG00000287477	0	0	0	0	0	0.459168
ENSG00000287478	0	0	0	0	0	0
ENSG00000287479	0	0.914159	0	0	0	0
ENSG00000287480	3.52888	11.3632	13.2857	19.8528	18.9713	18.5704
ENSG00000287481	0	0	0	0	0	3.89259
ENSG00000287482	0	0	0	5.27779	7.80936	0
ENSG00000287483	0	0	0	0	0	0
ENSG00000287484	0	0	0	0	0	0
ENSG00000287485	0	0	0	0	0	0
ENSG00000287486	0	0	0	0	0	0
ENSG00000287488	2.07679	1.84906	1.63497	0	0	0
ENSG00000287489	0	0	0	0	7.89427	6.973
ENSG00000287490	0	0.921445	0	0	0	0
ENSG00000287492	0	0	4.47664	0	0	0
ENSG00000287493	0	0	0	0	0	0
ENSG00000287494	0	0	0	0	0	0
ENSG00000287495	0	0	1.56763	1.32149	1.49737	0
ENSG00000287496	0	8.48925	10.5008	12.6447	1.44599	1.2493
ENSG00000287497	0	0	0	0	0	0
ENSG00000287498	0.375123	0.675043	0	6.10071	8.60033	7.89393
ENSG00000287499	0	0	0	0	0	0
ENSG00000287500	0	0	0	0	0	0
ENSG00000287501	0	0	0	0	0	0
ENSG00000287502	3.21959	0	4.99687	0	4.77794	0
ENSG00000287503	0	0	2.96409	0	0	0
ENSG00000287504	0	0	0	0	0	0
ENSG00000287505	0	0	0	0	0	1.3161
ENSG00000287506	0	0	0	3.2366	0	0
ENSG00000287507	0	0	0	0	0	0
ENSG00000287508	0	0	7.20184	1.52748	3.46816	3.00043
ENSG00000287509	0	0	1.96671	0	0	0
ENSG00000287510	0	0	0	0	0	0
ENSG00000287511	0	0	6.31395	0	0	0
ENSG00000287512	0	2.08557	0	0	0	0
ENSG00000287513	0	0	2.86483	0	0	0
ENSG00000287514	0.639541	1.15189	0	0	0	0
ENSG00000287516	9.302144	0	1.16449	20.721944	18.7118	16.590202
ENSG00000287517	0	0	0	0	0	0
ENSG00000287518	0	0	0	0	3.92007	0
ENSG00000287519	0	0	1.31444	0	0	0
ENSG00000287520	0	0	0	0.339566	0	0
ENSG00000287521	0	0	0	0	0	0
ENSG00000287522	0	3.09848	0	0	0	0
ENSG00000287523	0	0	0	1.11154	0	0
ENSG00000287524	0	0	0	1.97631	1.11789	0
ENSG00000287525	1.36911	0	2.14949	1.82203	4.13726	5.37632
ENSG00000287526	0	0	0	0	0	0
ENSG00000287527	3.50161	4.1869	5.01133	3.57103	1.77984	0
ENSG00000287528	0	0	2.69997	0	1.30181	0
ENSG00000287529	0	0	0	0	0	0
ENSG00000287530	0	0	0	0	0	0
ENSG00000287531	0	0	0	0	0	0
ENSG00000287532	0	0	1.39848	3.53367	0	4.08362
ENSG00000287533	0	0	0	0	0	2.86611
ENSG00000287534	0	0	0	0	1.16983	0
ENSG00000287535	0	0	0	0	0	1.86583
ENSG00000287536	0.322091	0.580101	4.07726	0.436982	0.492592	0
ENSG00000287537	0	0	0	0	2.7801	0
ENSG00000287538	0.801201	0	1.26357	0	0	0
ENSG00000287539	1.40986	0	0	0	6.39041	1.8479
ENSG00000287540	0	0	0	0	0	0
ENSG00000287542	5.6574	0	5.14272	1.11333	0	0
ENSG00000287543	0	0	0	0	0.589981	0.507716
ENSG00000287544	0	0	3.37816	6.230959	0.656754	4.194251
ENSG00000287545	0	0	0	0	0	0
ENSG00000287546	0	0	0	0	0	0
ENSG00000287547	0	0	0	3.42721	0	0
ENSG00000287548	0.862835	0	0	1.15812	0	1.1325
ENSG00000287549	0	2.25827	0	3.56496	0	0
ENSG00000287550	6.62332	3.29626	2.6665	6.58795	2.415876	7.97692
ENSG00000287551	2.86322	2.53356	0	0	2.16245	0
ENSG00000287552	0	0	0	0	0	0
ENSG00000287553	0	0	0	0	0	0
ENSG00000287554	0	0	0.501914	0	0	0
ENSG00000287555	2.173224	4.41065	1.662212	6.22675	7.4325	5.43715
ENSG00000287556	0	0	0	0	0	0
ENSG00000287557	0	0	0	0	0	0
ENSG00000287558	0.942913	2.12572	1.4929	4.4851	3.24776	3.10217
ENSG00000287559	0	0	0.477204	1.63706	2.30633	1.19014
ENSG00000287560	0	0	0	1.06233	0	0
ENSG00000287561	0	0	0	0	0	0
ENSG00000287562	0.659795	0.793508	1.98768	1.23022	2.02044	2.31558
ENSG00000287563	0	0	0	0	0	0
ENSG00000287564	0	0	0	0	0	0
ENSG00000287565	0	0	0	0.690841	0	0
ENSG00000287566	1.95919	0	0	0	1.374921	1.72457
ENSG00000287567	1.2253	2.28328	0	1.63352	1.86988	3.13327
ENSG00000287568	0	0	0	0	0	0
ENSG00000287569	0.313638	3.44618	2.07105	0	6.43121	5.17836
ENSG00000287570	0	0	0	0	0	0
ENSG00000287571	0	0	0	0	0	0
ENSG00000287574	0	1.82908	0	1.48495	0	1.34977
ENSG00000287575	0	0	0	0	0	0
ENSG00000287576	0.403794	0.726449	0.642955	0.552664	4.08975	2.33459
ENSG00000287577	0	0	0	1.36448	0	0
ENSG00000287578	1.360478	1.57283	1.72567	2.107028	2.451367	1.468341
ENSG00000287579	1.55597	0	0	0	2.28882	0
ENSG00000287580	2.56238	0	0	16.6457	3.82438	10.0183
ENSG00000287581	1.3542	4.7928	1.05687	0.901167	0	0
ENSG00000287582	0	0	0	0	0	1.52092
ENSG00000287583	0.316498	0.570079	1.50248	0	0.484069	0
ENSG00000287584	0	0	1.65165	0	3.18281	2.75173
ENSG00000287585	0	0	0	0	0	0
ENSG00000287586	0.712213	1.31408	1.75271	0.764224	2.17493	0.984185
ENSG00000287587	0	0	0	0	0	0
ENSG00000287588	0	0	0	0	0	0
ENSG00000287589	0.292717	0	0.463273	0	0.447817	0
ENSG00000287590	0	0	0	0	0	0
ENSG00000287591	0.529418	2.35638	1.89117	4.17735	6.4623	3.47926
ENSG00000287592	0	2.90462	0	0	0	0
ENSG00000287593	0.938588	4.2162	1.56918	0.634829	0	0
ENSG00000287594	0	0	0	0	0	0
ENSG00000287595	0	0	1.24799	1.06356	1.20378	0
ENSG00000287596	0	0	0	0	0	0
ENSG00000287597	0	0	0	0	0	0
ENSG00000287598	0	0	0	0	0	0
ENSG00000287599	2.44613	0	0	0	3.65525	0
ENSG00000287600	0	0	0.589036	0	0	0.489776
ENSG00000287601	2.12599	0	0	0	0	0
ENSG00000287602	0	0	0	0	0	0
ENSG00000287603	0	0	0	0	0.636577	0
ENSG00000287605	0	0	0	0	0	0
ENSG00000287608	1.42119	0	1.15157	1.91291	7.38618	5.57503
ENSG00000287609	0.307011	0.497081	1.30961	1.16624	0.844006	2.43024
ENSG00000287610	0	0	0	0	0	0
ENSG00000287611	7.73748119879	11.05069136905	12.90732284945	0	0.541078	0.465527
ENSG00000287612	0	0	0	0	0	0
ENSG00000287613	0.4785348797	1.719429036	1.512765494	2.57816	2.922259049	5.661957853
ENSG00000287614	0	0	0	0	0	0
ENSG00000287615	0	0	0	0	0	0
ENSG00000287616	4.844871	1.21714	2.79039	0.458397	3.61763	5.689215
ENSG00000287617	0	0	12.281	19.4567	3.34149	3.4241
ENSG00000287618	0	0	0	3.04579	0	0
ENSG00000287619	0	2.18505	0.962338	0	2.78691	0
ENSG00000287620	1.86777	0	0	1.25174	4.25549	1.22539
ENSG00000287621	0	0	0.58121	0	0	0
ENSG00000287622	0	0	0	0	0	0
ENSG00000287623	0.419011	1.50699	0	0.567377	2.56048	1.10198
ENSG00000287624	0	0	0	0	0	3.54248
ENSG00000287625	3.18924	0	1.006	0.859034	3.751324	3.274597
ENSG00000287626	0	0	0	0	4.36213	6.28154
ENSG00000287627	0	0	0	0	0	8.93388
ENSG00000287628	0	0	0	0	0	0
ENSG00000287629	0	0.599847	0.871576	0.860954	0.87079	1.99289
ENSG00000287630	2.30202	7.44643	1.45563	3.11456	2.81211	1.21063
ENSG00000287631	0	0	0	0	2.93528	0
ENSG00000287632	0	0	0	0	0	1.52229
ENSG00000287633	0	0	0	0	0.946938	0
ENSG00000287634	0	0	0	0	2.89839	0
ENSG00000287635	0	0	0	0	0	0
ENSG00000287636	0	0	0	0	0	0
ENSG00000287637	0	0	0.767502	0	0.741283	0
ENSG00000287639	0	0	0	0	0	0
ENSG00000287640	0	0	0	0	0	0
ENSG00000287641	1.83902	0	0	0	0	0
ENSG00000287642	0.995844	1.77448	0	0	3.02312	0
ENSG00000287643	0.466163	0	0	0.308342	1.74994	2.37489
ENSG00000287644	0	0	0	0	0	0
ENSG00000287645	1.73886	6.25231	6.18598	0.588459	1.99199	0
ENSG00000287646	0.869432	0	0	0.644517	0.727513	1.25294
ENSG00000287647	1.07387	2.89123	5.09012	7.97893	7.37272	5.6457
ENSG00000287649	0.68782	2.46322	0	0.926412	1.04762	1.8069
ENSG00000287650	1.40016	5.03188	1.47554	3.15689	4.98835	6.74964
ENSG00000287651	0	0	0	0	0	0
ENSG00000287652	0	4.81709	0	0	4.13654	3.61655
ENSG00000287653	1.5262	0	0	0	2.5022	5.91288
ENSG00000287654	0	0	0	0	4.23699	3.70571
ENSG00000287655	0	0	2.16636	0	0	1.9795
ENSG00000287656	0	0	0	0.631092	0	0.613324
ENSG00000287657	0	4.63637	0	0	0	0
ENSG00000287658	0	0	1.88202	0	0	0
ENSG00000287659	0	0	0	0	0	0
ENSG00000287660	0	0	0	0	0	0
ENSG00000287661	1.19873	4.29892	0	0.808691	1.8276	0
ENSG00000287662	0	0	0	0	4.28357	0
ENSG00000287663	0	0	0	0	0	1.10368
ENSG00000287664	0	0	0	0	7.93922	0
ENSG00000287665	0	0	0	0.592713	0	0
ENSG00000287666	0	0	0	0.514331	0	0
ENSG00000287667	0	0	0	0	0.912734	0
ENSG00000287668	0	0	0	0	0	0
ENSG00000287669	0	0	0	1.80763	1.75349	0
ENSG00000287670	4.457329722	5.25443778	0	3.939994313	6.34241	1.944975784
ENSG00000287671	0.6606622	1.07192	0.235069	0	1.00656	0.391541
ENSG00000287672	3.87134	0	4.05665	3.43517	3.90468	1.69072
ENSG00000287673	0	0	0	0	0	0
ENSG00000287674	0	0	0	0	0	0
ENSG00000287675	0	0	0	0	7.31051	0
ENSG00000287676	1.83241	0	2.86951	0	2.75565	2.39527
ENSG00000287677	1.7713	0.641752	1.60053	0	0.676321	0
ENSG00000287678	1.36099	2.41126	0	0	0	0
ENSG00000287679	2.96862	5.55713	6.93062	5.89411	3.66812	5.27843
ENSG00000287680	0	1.23325	0	0.927645	0	0
ENSG00000287682	0	0	0	0	0	0
ENSG00000287683	0.889898	0	0	1.80657	4.07729	2.34014
ENSG00000287684	1.11493	0	0.457283	0.384253	1.34078	2.15655
ENSG00000287685	0	0	0	0	0	0
ENSG00000287687	0	0	0	0	0	0
ENSG00000287688	0	0	0	1.25966	1.55817	1.34692
ENSG00000287689	0.746331	0	0.581628	0	0	0.486622
ENSG00000287690	3.6868	2.8365	2.49665	3.55826	15.2692	0
ENSG00000287691	2.44613	0	0	0	3.65525	0
ENSG00000287692	0	0	0	0.321917	0	0.618378
ENSG00000287693	0	0.337987	0.29066	0	0	0
ENSG00000287694	0	0	0	0	0	2.55749
ENSG00000287695	0	0	2.05022	0	0	2.55904
ENSG00000287696	0	2.21209	0	0	0	0
ENSG00000287697	0	0	1.44521	1.22965	0	3.61037
ENSG00000287698	0	0	0	0	0	0
ENSG00000287699	0	0	0	0	0	0
ENSG00000287700	3.448597	2.393884	10.13674	0	1.261958	0
ENSG00000287701	0	0	4.29903	0	0	0
ENSG00000287702	0	0	0	1.1649	1.31935	1.13922
ENSG00000287703	0	0	0	2.16344	3.67344	5.28419
ENSG00000287704	0	0	2.28285	0	2.19579	1.7232
ENSG00000287705	2.08874	0	1.5139	0.811044	3.47469	1.67993
ENSG00000287706	6.37969	5.50227	1.46324	8.19975	9.40139	20.73963
ENSG00000287707	0	1.63588	0	0.529389	0.731135	0.548793
ENSG00000287708	0	0	0	0.341061	0	0
ENSG00000287709	2.41585	1.18806	0.798944	0	0	1.05767
ENSG00000287710	0	0	12.4059	0	0	3.4591
ENSG00000287712	0.330283	0	0	0	0	0
ENSG00000287713	0	0	0	0	0	1.03887
ENSG00000287714	0	0	0.908846	0	3.50984	0
ENSG00000287715	0	0.671608	0.590325	1.01162	0	0.490849
ENSG00000287717	0	0	0	2.47239	0	0
ENSG00000287718	0	0	0	0	0	0
ENSG00000287719	0.359025	0.292366	0.567955	0	0	0.489047
ENSG00000287720	2.089747	4.99299	2.5991	8.44356	10.59906	4.57569
ENSG00000287721	0	1.30927	0	1.08397	0	0
ENSG00000287722	0.842188	0	0	0	0	0
ENSG00000287723	0	0	0.671316	0.512883	1.987	0.624948
ENSG00000287724	0	2.68058	0	0	0	1.98519
ENSG00000287725	1.526452	1.437698	0.82384	3.37182	1.05193	2.36156
ENSG00000287726	0.910719	4.693529	0.847045	4.4529	3.852321	2.424889
ENSG00000287727	1.50215	0.675784	0.594007	1.0179	0	0.493914
ENSG00000287728	0	0	0	0	0	0
ENSG00000287729	0	3.42092	1.51202	0	0	0
ENSG00000287730	0	0	0	0.885786	0	0
ENSG00000287731	0	0	0	0	0	0
ENSG00000287732	1.17193	0	1.84352	0	0	1.53621
ENSG00000287733	0	4.05522	0	0	1.72834	2.99042
ENSG00000287734	0	0	0	0	0	0
ENSG00000287735	0	2.1014	0	4.73287	1.79159	3.10076
ENSG00000287736	0	0	0	0	1.18898	0.511586
ENSG00000287737	1.66331	6.516186	7.99921	0	1.11948	2.633518
ENSG00000287738	0	0	0.48362	0.829491	0.467459	0
ENSG00000287739	0	0	0	0	0	2.14445
ENSG00000287740	0	1.1495	1.91784	0	0.984425	1.60929
ENSG00000287741	0	0	0	0	0	0
ENSG00000287742	0	0	0	0	0	1.9064
ENSG00000287743	0	1.22218	1.06968	0	0	0.894471
ENSG00000287744	0	1.13899	0	2.57076	0	0.835001
ENSG00000287745	4.94443	33.4684	7.59339	0	0	0
ENSG00000287746	0	0	0	0	0	0
ENSG00000287747	0	0	0	1.15143	0	0
ENSG00000287748	0	0	0	0	0	0
ENSG00000287749	1.21417	0.727965	0	0	0	0
ENSG00000287750	2.15722	2.82141	9.8138278159	4.0641753425	7.82626730953	4.31904146793
ENSG00000287752	0	0	0	0	0	0
ENSG00000287754	0.299064	0	0	0	0	0
ENSG00000287755	0	0	0	0	0	0
ENSG00000287756	0.788208	0	1.24319	1.05952	3.59752	1.04593
ENSG00000287757	0	0	0	6.48817	8.31201	3.25084
ENSG00000287758	0	0	0	0	0	0
ENSG00000287759	0.72392	2.59101	0	2.43011	0	4.31381
ENSG00000287760	1.12996	2.65427	1.77675	3.03259	0	1.48039
ENSG00000287761	0	0	0	0	0	0
ENSG00000287762	0.88297	1.58725	0.698001	0.597541	2.69713	1.16098
ENSG00000287763	0	0	0	0	0	0
ENSG00000287765	0	4.22873	0	1.42921	3.48282	2.72659
ENSG00000287766	1.61253	1.44099	1.27151	2.16681	0	4.23401
ENSG00000287767	0	0	2.49021	0	1.20101	2.07294
ENSG00000287768	0	0	0	0	0	0
ENSG00000287769	2.081174	2.96981	1.54223	1.67768	1.49181	1.14187
ENSG00000287771	0	0	0	0	0	0
ENSG00000287772	0.630037	0	0	1.68663	0.980223	0
ENSG00000287773	1.77816	0	2.78559	4.68867	2.67564	4.64973
ENSG00000287774	0	0	0	0	0	0
ENSG00000287775	0	0	1.66354	1.41289	0	0
ENSG00000287776	0	1.292532	0	0	0	0.92325
ENSG00000287777	0	4.80456	0	3.58524	4.12565	0
ENSG00000287778	1.30625	1.779147	1.567126	0	2.352267	4.460362
ENSG00000287780	0	0	0	2.22468	0	2.20303
ENSG00000287781	0.85417	0	0	0	0	0
ENSG00000287782	0	0	0	0	0	0
ENSG00000287783	2.17436	3.357291	0.9831	2.1076	0	1.34447
ENSG00000287784	0	0	0	0	0	0
ENSG00000287785	0	0	0	0	0	0
ENSG00000287786	0	0	1.27452	2.17187	2.45857	1.06101
ENSG00000287787	0	0	0	0	0	0
ENSG00000287788	0	0	0	0	0	0
ENSG00000287789	0.412076	2.22331	1.30327	1.67419	4.40702	4.3351
ENSG00000287790	0.477416	0.857722	0.754621	0	0	0
ENSG00000287791	0	0	0	0	0	0
ENSG00000287792	0	0	0	0	0	0
ENSG00000287793	0	0	0	0	0	0
ENSG00000287795	0	0.725083	0	1.11032	0.62689	0.541109
ENSG00000287796	0	0	0.461789	0	0	0
ENSG00000287797	0	0.867926	0	0	0.756499	0
ENSG00000287798	0.666704	0	0	0.898347	0	0
ENSG00000287799	0	0	0	11.3876	3.48957	0
ENSG00000287801	0	0	0	0	0	0
ENSG00000287802	0	0	0	0	0	0
ENSG00000287803	0	0	0	0	0	0
ENSG00000287804	0	0	0	0	0	0
ENSG00000287805	0	0	0	0	0	0
ENSG00000287806	0	0	0	0	0	0
ENSG00000287807	2.48757	0	0	0	0	3.26548
ENSG00000287808	1.30562	4.59081	0	1.78752	4.47633	5.53134
ENSG00000287809	1.49188	3.79777	0	3.67679	3.04047	1.82924
ENSG00000287811	8.49321	2.76138	6.36758	22.19332	18.7983	15.2071
ENSG00000287812	0	0	0	0.485376	0	0
ENSG00000287813	0.970723	3.48755	2.30141	1.31271	5.18652	0
ENSG00000287814	4.48084	6.39755	1.41242	0	0	0
ENSG00000287815	1.14434	2.03431	1.80046	0	0	0
ENSG00000287816	0	0	0	0	0	0
ENSG00000287817	1.4276	0	2.24177	1.89503	10.7825	1.86932
ENSG00000287818	0	1.32145	0	0	0	0
ENSG00000287819	3.2199	5.68266	0	6.38851	9.70843	10.5321
ENSG00000287820	0	0	0	0.742357	0	0.722396
ENSG00000287821	0	0	0	0	0	0
ENSG00000287822	0	0	0	0	0	0
ENSG00000287823	0	0	0	0	0	0
ENSG00000287824	0	1.49702	1.32134	0	0	1.10007
ENSG00000287825	2.82797	1.69922	1.43926	2.46374	2.04407	3.95593
ENSG00000287826	1.30101	0	2.05488	1.09506	3.14174	5.10046
ENSG00000287827	0	0	0	0	0	1.7732
ENSG00000287828	1.79064	0	0	0	0	0
ENSG00000287829	0	2.0013	0	1.67089	3.54304	0
ENSG00000287830	0.629177	0	0	0.878372	0	0
ENSG00000287831	0	0	0.694435	0	0.686839	0.580684
ENSG00000287832	0	0	0	0	0	2.32486
ENSG00000287833	4.53151	3.0035	3.30473	5.62998	19.5672	7.25196
ENSG00000287834	0	1.38483	0	0	0	0
ENSG00000287835	0	0	0	1.60991	0	0
ENSG00000287836	1.26473	0	1.90318	0	0	0
ENSG00000287837	3.95127	4.67017	0	3.50427	11.9524	5.17624
ENSG00000287838	0	0	0	0	0	0
ENSG00000287839	3.76117	2.8935	3.78069	3.59707	10.0192	4.14033
ENSG00000287840	0	0	0	0	2.24294	0
ENSG00000287841	0	0.546585	0	0	0	0.431772
ENSG00000287842	1.47079	7.80399	18.4712	9.7535	2.22069	3.85097
ENSG00000287843	2.83145	0	0	0	0	0
ENSG00000287844	3.35947	2.00923	2.65353	1.5121	1.70805	1.47168
ENSG00000287845	0	0	0	1.6838	0	0
ENSG00000287847	0	0	3.95877	0	0	0
ENSG00000287848	0	0	0	0	0	0
ENSG00000287849	0	4.95879	0	0	0	0
ENSG00000287850	0	0	0	2.34043	2.67108	2.32085
ENSG00000287851	0	2.33031	0	1.85415	0	0
ENSG00000287852	0	0.871887	0	0	0	0.642623
ENSG00000287853	0	0	0	1.33716	1.45135	1.25397
ENSG00000287854	0	0	0	0	0	0
ENSG00000287855	0	0	0	0	0.945815	0
ENSG00000287856	0	0	5.35863	0	11.2164	2.47058
ENSG00000287857	0.42512	0.764404	0.672204	2.30231	0.649408	3.35406
ENSG00000287858	0	0	0	0	1.85964	0
ENSG00000287859	0	0	0	0	0	1.55959
ENSG00000287860	0	1.57373	1.64408	4.09505	7.60185	3.39923
ENSG00000287861	0	0	0	0	0	0
ENSG00000287862	1.489065	1.872088	1.658048	1.57198	3.068356	2.47158
ENSG00000287863	0	0	0	0	0	0
ENSG00000287864	0	0	0	0	0	0
ENSG00000287865	0	0	0	0	0	0
ENSG00000287866	0	1.97982	1.75175	5.94699	5.06217	4.3785
ENSG00000287867	0.168114	0	0.265576	0.228164	0.523488	0.5814
ENSG00000287868	0	0	1.22346	1.29879	1.71331	0
ENSG00000287869	0.838039	1.49702	0	0	1.27428	1.10007
ENSG00000287870	0.969362	0	0	3.89514	4.4154	3.81527
ENSG00000287871	0	0	0	0	0	0
ENSG00000287872	0.339563	0	0	0	0	0
ENSG00000287873	0	0	2.30561	0	0	1.92276
ENSG00000287875	1.08705	1.93422	0	1.45266	0	1.42546
ENSG00000287876	0	0	0	0	0	0
ENSG00000287877	0.738053	0	0	0	1.1235	0
ENSG00000287878	1.04796	0	0.827959	0.708038	0.799542	0
ENSG00000287879	0.407632	0	1.28926	0	0.622817	1.07801
ENSG00000287880	0	0	0	0	0	0
ENSG00000287881	0	0	0	0	0	0.438074
ENSG00000287882	0	0	0	0	0	0
ENSG00000287883	0	0	0	0	0	0
ENSG00000287884	0	0	0	0	0	0
ENSG00000287885	0	0	0	0	0	0
ENSG00000287886	0	0	0	1.03884	0	0
ENSG00000287887	0.942053	5.07798	0.744555	5.73436	0	1.85777
ENSG00000287888	0	0	0	1.46487	0	0
ENSG00000287889	0	0	0	0	0	0
ENSG00000287891	2.009	0	0	0	0	0
ENSG00000287892	0	3.3957	3.00024	1.2758	1.44599	0
ENSG00000287893	0	0.015776	0	1.37661	1.56127	2.69925
ENSG00000287894	0	0	0	0	0	3.87579
ENSG00000287895	1.12541	0	1.77091	3.00555	3.41152	2.95104
ENSG00000287896	0	0.920776	0	0	0	0
ENSG00000287897	27.394	7.75341	14.0535	28.8187	60.4559	29.5908
ENSG00000287898	0	0	0	0	0	0
ENSG00000287899	0.656414	0	0	0	0	0
ENSG00000287900	0.774138	20.42913	2.14557	1.627957	2.320695	1.465277
ENSG00000287901	0.45005	0	0	1.75705	0	0
ENSG00000287902	0	0	0	0	0	0
ENSG00000287903	0	0	0	0	0	0
ENSG00000287904	0	0	0	0	0.99886	0
ENSG00000287905	0	3.42577	0	0	0	0
ENSG00000287906	0	0	0	0	0	1.26458
ENSG00000287907	0	0	1.00852	0	0	0
ENSG00000287908	0	1.02554	0	0	0	0
ENSG00000287909	0	0	0	0	0	0
ENSG00000287910	0	1.3524	1.19281	3.05099	0	6.94992
ENSG00000287912	0.582595	1.57469	0.46103	12.23589	8.41903	13.61149
ENSG00000287913	0	0	0.551388	0.941886	0.538652	0.918212
ENSG00000287914	0	0	0	0	2.67564	0
ENSG00000287915	0	0	0	0	0	0
ENSG00000287916	1.18174	1.94259	0	0	0	3.71942
