SRR5961980_T1	SRR5961981_T1	SRR5961982_T1	SRR5962008_T1	SRR5962009_T1	SRR5962010_T1
ENSG00000256204	0	0	0	0	0	0
ENSG00000256206	2.2228	0	0	0	0	0
ENSG00000256209	0	0	0	0	0	0
ENSG00000256218	0	0	0	0	0	0
ENSG00000256220	0	0	0	0	0.457455	0
ENSG00000256223	46.173	28.999993	30.99998	57.00005	42.886951	38.402013
ENSG00000256226	0	0	1	0	2	0
ENSG00000256229	8.27256	1.00239	6.0106	3.18012	4.26893	3.10796
ENSG00000256232	1	0	0	0	0	0
ENSG00000256234	0	0	0	1	0	1
ENSG00000256235	5	1	1	1	4	1
ENSG00000256237	0	0	0	0	0	0
ENSG00000256249	0	0	0	0	0	0
ENSG00000256250	0	1	0	0	0	0
ENSG00000256256	0	0	0	0	0	0
ENSG00000256258	0	0	0	0	0	0
ENSG00000256259	0	0	0	0	0	0
ENSG00000256262	0	0	0	0	0	0
ENSG00000256268	1	0	0	0	0	0
ENSG00000256269	3	1	5	3.000003	7.000002	2.999997
ENSG00000256271	0	0	0	0	0	1
ENSG00000256273	0	0	0	0	0	0
ENSG00000256278	0	0	1	0	0	0
ENSG00000256281	0	0	0	0	0	0
ENSG00000256286	0	0	0	0	0	0
ENSG00000256287	2	0	0	0	0	1
ENSG00000256288	0	0	0	0	0	0
ENSG00000256292	0	0	0	1	0	0
ENSG00000256294	23.00002	12.00079	16.033607	10	11.01938	12.000008
ENSG00000256298	0	0	0	0	0	0
ENSG00000256299	0	1	2	0	0	1
ENSG00000256306	0	0	0	0	0	0
ENSG00000256311	0	0	0	0	0	0
ENSG00000256312	0	0	0	0	0	0
ENSG00000256314	0	0	0	0	0	0
ENSG00000256315	7	3	1	11	7	9.999995
ENSG00000256321	2	0	1	0	0	0
ENSG00000256325	0	0	0	0	0	0
ENSG00000256339	0	0	0	0	0	0
ENSG00000256341	0	2.45509	0.245463	0.0543661	0	0.0155244
ENSG00000256343	0	0	0	0	0	0
ENSG00000256349	0	0	0	0	0	0
ENSG00000256357	0	0	0	0	0	0
ENSG00000256362	0	0	0	0	0	0
ENSG00000256364	4.36558	1.06406	0.530902	0	0	0
ENSG00000256377	2	0	1.82316	0.468544	0	0
ENSG00000256379	0	0	0	0	0	0
ENSG00000256381	1	0	0	0	0	0
ENSG00000256389	0	0	0	1	0	0
ENSG00000256394	0	1	0	0	0	0
ENSG00000256403	0	0	0	0	0	0
ENSG00000256407	1.26631	0.368665	0	0	0	1
ENSG00000256417	0	0	0	0	0	0
ENSG00000256422	12.867571716926	8.000000758541	6.070551	3.406895364687	2	4.00773
ENSG00000256424	0	0	0	0	0	0
ENSG00000256433	0	0	0	0	0	0
ENSG00000256436	3	3	3	4	4	1.09341
ENSG00000256440	0	0	0	0	0	0
ENSG00000256442	0	0	0	0	0	0
ENSG00000256443	1	3	1	1	2	1
ENSG00000256448	0	0	0	0	0	0
ENSG00000256452	0	0	1	0	0	0
ENSG00000256453	0	0	0	0	0	0
ENSG00000256458	1	1	0	1	0	0
ENSG00000256462	0	0	0	0	0	0
ENSG00000256463	8	5	7	8	13	13
ENSG00000256469	0	0	0	0	0	0
ENSG00000256473	1	0	1	0	0	0
ENSG00000256474	0	0	0	0	0	0
ENSG00000256481	0	0	0	0	0	0
ENSG00000256482	0	0	0	1	1	0
ENSG00000256484	0	0	0	0	0	0
ENSG00000256494	0	0	1	0	0	0
ENSG00000256499	2	1	0	0	0	0
ENSG00000256500	73.621	43.3374	33.7126	45.0833	68.4142	42.5812
ENSG00000256504	0	0	0	0	0	0
ENSG00000256508	0	0	0	0	0	0
ENSG00000256512	0	2.17611	0.121878	0	0	0
ENSG00000256513	0	0	0	0	0	0
ENSG00000256514	0	1.96962	0	0	0	1.52316
ENSG00000256525	6.00001313966	5	5.00000211674	8.000008	9	5.9999996268766
ENSG00000256537	77.528	44	48.3449	51.8441	37.3527	68.9216
ENSG00000256538	2	3	2	0	0	0
ENSG00000256540	1	0	0	3	2	2
ENSG00000256542	1	1	0	0	0	0
ENSG00000256546	0	0	0	1	0	1
ENSG00000256551	0	0	0	0	0	0
ENSG00000256553	0	0	0	0	0	0
ENSG00000256560	0	0	0	0	0	0.23051
ENSG00000256564	0	1	2	5	9	9
ENSG00000256566	0	0	3.71454	0	0	0
ENSG00000256568	0	0	0	0	0	0
ENSG00000256569	0	0	0	0	0.560856	0
ENSG00000256571	1	0	0	1	1	1
ENSG00000256574	0	0	1	0	0	1
ENSG00000256576	0	1	2	0	0	0
ENSG00000256577	0	0	0	0	0	0
ENSG00000256582	0	0	0	0	0	0
ENSG00000256588	0	1.00194	0	0	1.00406	2.00176
ENSG00000256590	0	0	0	0	0	0
ENSG00000256591	1.25502	6.71296	0	6.18145	8.81162	2.67098
ENSG00000256596	1	0	0	0	2	3
ENSG00000256597	0	0	2.01583	0	0	0
ENSG00000256603	0	0	0	0	0	0
ENSG00000256609	1	0	0	0	1	1
ENSG00000256615	0	0	0	0	0	0
ENSG00000256628	3.54469	5.15249	2.06575	2.00085	2.04077	5.02435
ENSG00000256632	0	0	0	0	0	0
ENSG00000256633	0	0	0	0	1.05076	0
ENSG00000256637	0	2	0	1	2.315815192758	4.14255
ENSG00000256642	0	0	0	0	0	0
ENSG00000256643	0	0	0	0	0	0
ENSG00000256646	51.2401	28.4021	44.3866	24.0692	20.4619	23.4244
ENSG00000256650	0	0	0	0	0	0
ENSG00000256654	1.999999	3.08959	0	15.11939	9.10928	14.19051
ENSG00000256658	0	0	0	0	0	0
ENSG00000256659	0	0	0	0	0	0
ENSG00000256660	0	0	1	0	0	0
ENSG00000256661	0	0	1	1	0	1
ENSG00000256670	0	0	0	0	0	0
ENSG00000256671	0	1.00044	0	0	0.5	1.24091
ENSG00000256672	0	0	0	0	0	0
ENSG00000256683	23.40488	10.9999986931	14.999987	26.09131	24.04196	17.04668
ENSG00000256684	0	0	0	0	0	0
ENSG00000256686	0	0	0	0	0	0
ENSG00000256690	0	0	0	0	0.0125052	0
ENSG00000256691	0	0	0	0	0	0
ENSG00000256694	0	0	0	0	0	1.24875
ENSG00000256695	0	0	0	0	0	0
ENSG00000256699	1.05378	0	0	1	0	1
ENSG00000256705	1.02339	0	0	0	3.63458	0
ENSG00000256706	0	0	0	0	0	0
ENSG00000256712	0	0	1	1	0	3
ENSG00000256713	0	0	0	0	0	2
ENSG00000256714	0	1	0	0	0	0
ENSG00000256717	0	0	0	0	0	1
ENSG00000256721	0	0	0	0	2	1
ENSG00000256732	1	0	0	1	0	0
ENSG00000256733	0	0	0	0	0	0
ENSG00000256739	0	0	0	0	0	0
ENSG00000256742	0	0	1.36216	0	1.7448	0
ENSG00000256746	0	1	0	0	1	1
ENSG00000256747	0	0	0	0	0	0
ENSG00000256750	0	0	0	0	0	0
ENSG00000256751	1	3	1	3	2.000003	3
ENSG00000256757	0	0	0	1	0	2
ENSG00000256762	0	1	0	0	0	1
ENSG00000256769	0	0	0	0	0	0
ENSG00000256771	38.25445	30.37305	22.99999	32.51236	27.02566	52.28376
ENSG00000256783	0	0	0	0	0	0
ENSG00000256789	0	0	0	0	0	1
ENSG00000256797	0	0	0	0	0	0
ENSG00000256802	0	0	2	2	0	1
ENSG00000256803	0	0	0	0	0	0
ENSG00000256806	7	2.145893	4	7	3.87508	1
ENSG00000256810	0	0	0	0	1	0
ENSG00000256811	0	0	0	0	0	0
ENSG00000256812	0	0	0	1	0	0
ENSG00000256813	1	1.06498	0	1.2166	1.58216	1.82228
ENSG00000256814	0	0	0	0	0	0
ENSG00000256824	0	1.72479	0	0	1.04199	0.118757
ENSG00000256825	0	0	0	0	0.425686	0
ENSG00000256837	1	0	0	0	2	0
ENSG00000256861	0	1.38996	0	0	0	0
ENSG00000256862	3	1	3	3	2	0
ENSG00000256870	3	4	0	3	1	0
ENSG00000256875	0	0	0	0	0	0
ENSG00000256879	0	0	0	0	3.44907	0
ENSG00000256884	0	0	1	0	0	0
ENSG00000256888	0	0	0	0	0	0
ENSG00000256894	1	1	0	2	1	1
ENSG00000256897	0	0	0	1	1	0
ENSG00000256904	0	0	0	0	0	0
ENSG00000256906	0	0	0	0	0	0
ENSG00000256915	0	0	0	0	0	0
ENSG00000256916	0	0	0	0	0	0
ENSG00000256923	0	0	0	0	0	0
ENSG00000256925	3	4	2.999998	1	1	0
ENSG00000256928	2.32753	0	0	1.39857	0	2
ENSG00000256940	0	0	0	0	0	0
ENSG00000256943	0	0	1	0	0	0
ENSG00000256944	0	0	0	0	0	0
ENSG00000256947	0	0	0	0	0	0
ENSG00000256948	0	1	0	0	0	0
ENSG00000256950	1.22315	0	0	0.280815	0	0
ENSG00000256955	0	0	0	0	0	0
ENSG00000256966	11.37086	5.60159	4.75883	6.63954	2.0107	0
ENSG00000256967	0	0	0	0	0	0
ENSG00000256969	0	0	0	0	0	0
ENSG00000256971	2	0	1	0	0	0
ENSG00000256972	1	1	0	4	6	1
ENSG00000256973	2	4	4	10	5	12
ENSG00000256977	0	0.19248117	0	0	0	1.24091
ENSG00000256980	0	0	0	0	0	0
ENSG00000256982	5.000003	1	1	2	4.999995	6
ENSG00000256988	3.000001	1	1	0	0	0
ENSG00000256994	0	0	0	0	0	0
ENSG00000256995	4.999998	3	3	1	0	1
ENSG00000257000	0	0	0	0	0	0
ENSG00000257002	0	0	0	2.61015	1	0
ENSG00000257004	0	0	0	0	0	0
ENSG00000257008	0	0	0	0	0	0
ENSG00000257009	0	0	0	0	0	0
ENSG00000257017	0	0.145885	0	1	2	6.35667
ENSG00000257022	1	0	0	0	0	0
ENSG00000257023	1	1	0	0	0	1
ENSG00000257025	0	0	0	0	0	0
ENSG00000257027	2	1	1	1	2	3
ENSG00000257038	0	0	0	0	0	0
ENSG00000257042	0	0	0	0	0	0
ENSG00000257045	1.27101	1.0292	0	0	0	0
ENSG00000257046	0	0	0	0	0	0
ENSG00000257048	0	0	1	0	0	0
ENSG00000257052	0	0	0	0	1	0
ENSG00000257056	4	5	3	18.99995	17.99995	28.99996
ENSG00000257057	0	2	0	8	4	2
ENSG00000257058	0	0	0	0	0	0
ENSG00000257060	2	2	1.999995	1	1	1
ENSG00000257062	0	0	0	0	0	0
ENSG00000257065	0	0	0	0	0	0
ENSG00000257067	0	0	0	1.999999	3	0
ENSG00000257069	0	0	0	0	0	0
ENSG00000257083	0	0	1	7	1	7
ENSG00000257084	0	0	0	0	0	0
ENSG00000257086	0	0	1	0	0	0
ENSG00000257093	264	148.0004	194.99997	267.9999	203.8940991141	364.99997
ENSG00000257095	0	0	3	0	0	0
ENSG00000257096	0	0	0	0	0.381516	0
ENSG00000257097	1	1	1	4	2	0
ENSG00000257103	77.293507	49.06441	60.171838	52.46282	58.0803900327281	61.59436
ENSG00000257105	0	0	0	0	0	0
ENSG00000257108	0	0	0	0	0	0
ENSG00000257114	0	0	0	0	0	0
ENSG00000257115	0	0	0	0	0	0
ENSG00000257120	1	0	0	0	0	0
ENSG00000257124	0	0	0	0	0	0
ENSG00000257126	10.00000161274	15	6	25.99996	16.00000447666	16.99995
ENSG00000257127	0	0	0	0	0	0
ENSG00000257135	3.126545	4.24166	3.73693	2.765435	0	8.13191
ENSG00000257137	0	0	0	0	0	0
ENSG00000257138	0	0	0	0	0	0
ENSG00000257139	0	0	0	0.196858	0	0
ENSG00000257155	0	0	0	0	0	0
ENSG00000257164	0	0	0	0	0	0
ENSG00000257165	0	0	0	0.502061	0	1
ENSG00000257167	0	0	1	0	1	1
ENSG00000257176	3.00483	4.00849	6.00428	42.9728	43.0769	30.525
ENSG00000257178	0	0	0	0	0	0
ENSG00000257180	2	1	1	4	6	1
ENSG00000257181	13.3047	5.79026	5.31037	0.586722	11.2597	14.6847
ENSG00000257183	0	0	0	0	0	1
ENSG00000257184	0	0	0	0	0	0
ENSG00000257185	0	1	0	0	0	3
ENSG00000257191	3	5	2	4	4	3
ENSG00000257193	0	0	0	0	0	0
ENSG00000257194	0	0	1	0	1	0
ENSG00000257202	0	0	0	0	0	0
ENSG00000257207	0	0	0	0	0	0
ENSG00000257218	72.2344	42.936773	41.33801	57.47109	29.2551	46.32722
ENSG00000257219	0	0	0	1	0	0
ENSG00000257221	1	0	0	1	1	0
ENSG00000257222	0	0	0	0	1	0
ENSG00000257225	0	0	0	5.18799	0	1.96385
ENSG00000257226	0	0	0	0	0	1
ENSG00000257228	0	1	3.01983	2.04606	0	0
ENSG00000257230	0	0	0	0	2	0
ENSG00000257235	0	0	0	0	0	0
ENSG00000257239	1	0	0	0	0	0
ENSG00000257241	0	0	0	1	2	1
ENSG00000257242	1	0	1	0.28105	1	0
ENSG00000257252	3.00496	0	0	0	0	0
ENSG00000257253	0	0	0	0	0	0
ENSG00000257256	0	0	0	0	0	0
ENSG00000257258	0	0	2	1	0	2
ENSG00000257259	1	0	0	0.945924	0	0
ENSG00000257261	2	2	5.000001	5	6	1
ENSG00000257262	0	0	0	0	0	0
ENSG00000257264	1.35655	0	0	0	0	1
ENSG00000257265	0	0	0	0	0	0
ENSG00000257268	0.139938	0.231291	0	1	0	0
ENSG00000257270	1.73295	3.0921	0	0	3.29074	2.7829
ENSG00000257271	0	0	0	1	0	0
ENSG00000257272	3	0	2	2	5	3
ENSG00000257275	0	0	0	0	0	1.05488
ENSG00000257277	3	0	2	0	1	1
ENSG00000257279	3.01952	0	5.54149	9.94267	10.1691	7.43943
ENSG00000257283	0	0	1	1	0	0
ENSG00000257284	1	0	0	0	0	0
ENSG00000257285	1	0	1	2.000004	1	3
ENSG00000257286	0	0.118653	0	0	0	0
ENSG00000257294	0	0	0	0	0	0
ENSG00000257298	0	1.19929	0	2.04191	7.18254	7.32059
ENSG00000257303	0	3.68788	1.50504	4.89074	1.48212	2.62194
ENSG00000257310	0	0	0	0	1	1
ENSG00000257315	151.247	104.831	94.8217	124.948	169.578	258.936
ENSG00000257319	0	0	0	0	0	0
ENSG00000257322	1	0	0	0	2.023619	0
ENSG00000257325	0	0	0	0	0	0
ENSG00000257327	0	0	0	0	1	0
ENSG00000257329	0	0	0	0	0	0
ENSG00000257335	1	0	1	0	0.99999959	0
ENSG00000257337	7.184478	5.8476268635	1.39774	2.02375	6.11067	10.27145
ENSG00000257341	2	0	0	0	1	0
ENSG00000257342	0	0	0	0	0	0
ENSG00000257345	0	0	0	0	0	0
ENSG00000257346	0	0	0	0	0	0
ENSG00000257354	4.11134	2	4	5	12	19
ENSG00000257355	0	0	0	0	0	0
ENSG00000257359	0	0	0	0	0	1.24105
ENSG00000257365	21.34984093	5.70632	13.64751	9	17.008428	24.30532119172
ENSG00000257366	0	0	0	0	0	0.223904
ENSG00000257373	0	0	0	1.02294	1.0096	0
ENSG00000257378	0	0	0	0	0	0
ENSG00000257379	0	0	10.4456	10.939	0	0
ENSG00000257386	6.7384	5.92365	3.35514	6.11101	4.24695	3.34443
ENSG00000257390	0	15.1119	8.68271	6.7273	0	21.851
ENSG00000257391	0	0	0	0	0	0
ENSG00000257395	0	0	0	0	0	0
ENSG00000257398	1	4	0	0	1	2
ENSG00000257400	0	0	0	0	0	0
ENSG00000257407	0	0	1	1	0	0
ENSG00000257410	0	0	0	0	0	0
ENSG00000257411	8.50388	0	0	0	0	2.97294
ENSG00000257429	0	0	0	1	0	0
ENSG00000257431	0	0	0	1	0	0
ENSG00000257433	1	2.63614	1.37335	4.4163761	0	3
ENSG00000257434	118.98136	95.73859	96.20254	4.000004	0	1.0815
ENSG00000257435	0	0	0	0	0	0
ENSG00000257438	0	2	0	0	1	0
ENSG00000257443	0	0	0	0	0	0
ENSG00000257446	0	0	0	0	1	2
ENSG00000257449	0	0	0	0	0	0
ENSG00000257452	2	0	0	0	1.00159	0
ENSG00000257453	0	0	0	0	0	0
ENSG00000257454	0	0	0	0	0	0
ENSG00000257456	0	0	0	0	1	0
ENSG00000257458	0	1	1	4	2	6
ENSG00000257467	4.99999969	11	10.000004719	3	6	7.25725
ENSG00000257470	0	0	0	0	0	0
ENSG00000257472	0	0	1	0	0	1
ENSG00000257474	0	0	0	0	0	0
ENSG00000257475	0	0	0	0	0	0
ENSG00000257476	0	0	0	0	0	0
ENSG00000257477	0	0	0	0	0	0
ENSG00000257488	0	0	0	0	0	0
ENSG00000257494	0	0	0	1.05392	0	3
ENSG00000257495	0	0	1.03647	0	0	1.01008
ENSG00000257496	0	1	0	0	0	2
ENSG00000257497	1	0	1.48506	1	1	2
ENSG00000257500	0	0	0	0	0	0
ENSG00000257504	0	0	0	0	0	0
ENSG00000257507	0	0	0	2	1	2
ENSG00000257509	0	0	0	1	1	2
ENSG00000257510	0	0	0	0	0	0
ENSG00000257514	0	0	0	0	0	0
ENSG00000257515	0	0	0	0	1	1
ENSG00000257517	0.251103	0	0.471291	2.38945	0.953392	1.03204
ENSG00000257519	1	0	0	0	0	0
ENSG00000257520	0	0	0	2	1	0
ENSG00000257522	16	11	12.000002	6.999996	3.00000152181	1
ENSG00000257523	1	1	0	0	0	0
ENSG00000257524	33.9905410589	11.3633	3.40569	24.44773	10.603797	17.6509
ENSG00000257526	1	0	1	1.05834	0	1
ENSG00000257527	0	1	0.0836377	0	2	0
ENSG00000257529	21.25982	8.7076682	5.34508	20.514	13.19846	25.122
ENSG00000257530	0	0	0	0	0	0
ENSG00000257534	0	0	0	0	0	0
ENSG00000257541	0	0	0	0	0	0
ENSG00000257543	0	0	1	0	1	0
ENSG00000257545	1	4	3.0000001	6	1	6
ENSG00000257548	0	0	0	0	0	0
ENSG00000257550	0	0	0	0	0	0
ENSG00000257551	0	0	0	0	0	0
ENSG00000257553	0	0	0	0	0	0
ENSG00000257556	3.002875	1.00279	2.7465699	0	0	0
ENSG00000257557	3.29341	1.01266	0	1.15703	4.24537	1.39957
ENSG00000257563	0	0	0	0	0	0.223904
ENSG00000257568	0	0	0	3	1	2
ENSG00000257579	0	0	0	0	0	0
ENSG00000257582	0	0	0	0	0	0
ENSG00000257585	0	0	2	1	5	4
ENSG00000257587	0	0	0	0	0	0
ENSG00000257588	0	0	0	0	0	0
ENSG00000257591	19.85864	1	11.48743	3	9.745220643057	7
ENSG00000257594	7.7407	0.0866992	1.68657	10.3651	2.94251	0.000188736
ENSG00000257595	0	0	0	0	0	0
ENSG00000257596	0	1	0	0	0	0
ENSG00000257599	6.58593	7.63539	6.4905	7.71504	7.53219	7.32946
ENSG00000257603	0	0	0	0	0	0
ENSG00000257605	1	2.42723	0	0	0	0
ENSG00000257607	4	2	1	0	4	2
ENSG00000257612	0	0	0	1	0	0
ENSG00000257614	0	0	1	0	1.88239	1
ENSG00000257621	55.064871	46.29319	36.29809	74.461963	54.908024	65.32938
ENSG00000257622	0.75372	0.309356	0	0	0	0
ENSG00000257634	0	0	0	0	0	0
ENSG00000257636	0	0	2.08002	1.02478	0	3.05944
ENSG00000257642	0	1	0	0	0	0
ENSG00000257647	0	0	0	0	6.79759	0
ENSG00000257653	0	0	0.589777	0	0	0
ENSG00000257654	0	0	0	0	0	0
ENSG00000257657	8	4	2.13292	14.58	2	6.54442
ENSG00000257660	0	0	0	0	0	0
ENSG00000257663	7.10212	0	0	0.104761	4.32045	0
ENSG00000257671	0	0	0	0	0	0
ENSG00000257677	0	0	0	0	0	0
ENSG00000257681	0	0	0	0	1	0
ENSG00000257682	0	0	0	0	0	0
ENSG00000257683	0	0	0	0	0	0
ENSG00000257696	0	0	0	0	0	0
ENSG00000257698	28.999980702871	10.000006	12	26.00003	24.99998	15.50403
ENSG00000257700	0	0	0	0	0	0
ENSG00000257702	0	0	0	0	0	0
ENSG00000257703	5	1	1	2	0	2
ENSG00000257704	2	1	2	0	1	0
ENSG00000257711	1.51269	0	2.00329	1.61917	9.03444	4.00205
ENSG00000257715	0	0	0	0	0	0
ENSG00000257718	1	2	1	1	0	0
ENSG00000257725	0	0	0	1	0	0
ENSG00000257726	0	0	0	0	0	0
ENSG00000257727	47.00001523406	35.09112	19.7083900190618	26.36199	28.25201	41.841072
ENSG00000257729	0	0	0	0	0	0
ENSG00000257732	0	0	0	0	0	0
ENSG00000257735	1	1	1	1	0	3
ENSG00000257737	0	0	0	0	0	0
ENSG00000257740	1.09747	1.02729	0	0	0	0
ENSG00000257741	0	0	0	0	0	0
ENSG00000257743	1	0	1	0	1	1
ENSG00000257746	0	0	0	0	0	0
ENSG00000257747	0	1	2	1	0	0
ENSG00000257748	0	0	0.855331	0	1.77475	1.003893975
ENSG00000257750	0	0	0	0	0	0
ENSG00000257754	0	0	0	0	0	0
ENSG00000257756	0	0	0	0	0	0
ENSG00000257759	0	0	0	0	1.05564	0
ENSG00000257761	0	0	0	0	0	0
ENSG00000257762	0	0	0	0	0	0
ENSG00000257764	0	0.310781	0	0	0	0.427191
ENSG00000257766	0	0	0	0	0	0
ENSG00000257767	0	0	0	5.50442	0	1.88968
ENSG00000257769	0	0	0	0	0	0
ENSG00000257771	0	2	0	0	1	3
ENSG00000257781	0	0	0	0	0	0
ENSG00000257784	0	1	0	0	0	0
ENSG00000257787	0	1	1	0	0	0
ENSG00000257797	0	0	0	0	0	0
ENSG00000257808	0	0	0	0	0	0
ENSG00000257809	0	0	0	0	0	0
ENSG00000257815	10.368377	8.083250178895	14.499560238064	31.656626	23.54779252851	17.67023024777
ENSG00000257817	1	0	0	0	0	0
ENSG00000257824	0	0	0	0	0.717653	0
ENSG00000257826	0	1	0	0	1	0
ENSG00000257829	0	0	0	0	1	0
ENSG00000257830	0	0	0	0	0	0
ENSG00000257831	1	0	0	0	0	0
ENSG00000257835	1	0	1	0	1	0
ENSG00000257837	0	0	0	0	0	0
ENSG00000257839	0	1	1	1	1	3
ENSG00000257842	0	2.000003	4	0	2	4
ENSG00000257845	0	0	0	0	0	0
ENSG00000257849	0	0	0	0	0	0
ENSG00000257859	1	8.000003	0	3	4	0
ENSG00000257860	0	0	0	0	0	0
ENSG00000257863	0	0	0	0	0	0
ENSG00000257869	0	0	0	1.02226	0	0
ENSG00000257870	0	0	0	0	0	0
ENSG00000257878	0	1.70903	2	0	0	1.67057
ENSG00000257879	0	0	0	0	0	0
ENSG00000257880	1	5	0	0	0	1
ENSG00000257883	0	0	0	0	0	0
ENSG00000257890	4	0	2	0	1	1
ENSG00000257891	0	0	0	0	0	0
ENSG00000257893	0	0	0	0	0	0
ENSG00000257894	2.41656	8.15743	5.55724	5.31716	5.77737	0
ENSG00000257900	0	0	0	0	1	1.32029
ENSG00000257904	0	0	0	0	0	0
ENSG00000257906	0	0	1.00113	1	0	0
ENSG00000257910	0	0	0	0	0	0
ENSG00000257912	0	0	0	0	0	0
ENSG00000257913	3.122496	0	1.17684	2.028301	3.06959	1.451343
ENSG00000257918	0	1.60173	0	2.74065	0	0
ENSG00000257920	1	0	0	0	1	0
ENSG00000257921	0	0.577836	0	0	0	1.50045
ENSG00000257923	90.99991	79.0000846225	82.999928315	67.9999340729293	65.99995157762	64.00005222
ENSG00000257924	0	0	0	0	0	0
ENSG00000257925	0	0	0	0	0	0
ENSG00000257932	0	0	0	0	0	0
ENSG00000257935	0	0	0	0	0	0
ENSG00000257940	0	0	0	0	0	0
ENSG00000257947	0	0	0	0	1.2768	2.15357
ENSG00000257948	0	0	1	0	1	0
ENSG00000257949	4	2.55806	0.490993	1	1.55268	0.82629
ENSG00000257950	1.72221	8.22621	4.11977	3.43829	5.78856	5.52984
ENSG00000257953	1	1	1	1	1	0
ENSG00000257955	0	0	0	0	0	0
ENSG00000257958	0	0	0	0	0	0
ENSG00000257959	0	0	0	0	0	0
ENSG00000257962	0	0	0	0	0	0
ENSG00000257964	0	0	0	1	1	0
ENSG00000257985	0	0	0	1.00009	1.00008	0
ENSG00000257986	3	2	0	1	1	0
ENSG00000257987	0	0	0	0	0	0
ENSG00000257989	0	0	0	0	0	0
ENSG00000257995	0.710511	0	1.39771	0	0	0
ENSG00000257997	0	0	0	0	0	0
ENSG00000258001	0	0	0	0	0	0
ENSG00000258007	1	1	0	0	0	1
ENSG00000258010	2	1	0	2	4	2
ENSG00000258017	495.997440020819	298.3428	279.74548023	98.18434	85.72843	108.416929
ENSG00000258018	0	0	0	0	0	0
ENSG00000258026	0	0	0	0	0	0
ENSG00000258028	2	0	3	2	0	2
ENSG00000258034	0	0	0	1.23093	1	0
ENSG00000258035	2.999999	3.082746	0	2	3	2.32151
ENSG00000258038	0	0	0	1	2	0
ENSG00000258039	1	1	1	4	1	1
ENSG00000258044	1	0	2	6	2	5
ENSG00000258048	0	0	0	0.187774	1	0.589382
ENSG00000258050	0	1	0	0	0	0
ENSG00000258052	0	0	0	0	0	0
ENSG00000258053	0	1.098	0	1.58222	0	0
ENSG00000258056	9	2	7	6	5	7
ENSG00000258057	16.820513	9	17.79104	8.16575	6.512752	8.08
ENSG00000258064	0.804575	0	0	0	0	0
ENSG00000258066	1	1	0	1	1	1
ENSG00000258068	0	0	1	0	0	2
ENSG00000258077	0	0	0	0	0	0
ENSG00000258081	0	0	0	1	0	2
ENSG00000258082	0	0	0	0	0	0
ENSG00000258083	0	0	0	0	0	0
ENSG00000258084	0	2	0	0	1	0
ENSG00000258086	0	0	0	0	0	0
ENSG00000258088	0	0	0	0	0	0
ENSG00000258092	0	0	0	0	0	0
ENSG00000258096	0	1	0	0	0	0
ENSG00000258098	0	0	0	0	0	0
ENSG00000258099	0	1	1	0	0	0
ENSG00000258100	0	0	0	0	0	0
ENSG00000258101	1	0	0	0	1	0
ENSG00000258102	2.2852	2.13432	1	0	0	1.3249
ENSG00000258107	0	1	0	0	0	0
ENSG00000258108	0	0	0	0	0	0
ENSG00000258114	0	0	0	0	0	0
ENSG00000258115	0	0	0	0	0	0
ENSG00000258117	0	0	0	0	0	0
ENSG00000258119	0	0	0	0	0	0
ENSG00000258121	0	0	0	0	0	0
ENSG00000258122	0	0	0	0	0	0
ENSG00000258123	1.19391	3.52709	0	2.59754	2.95886	6.67738
ENSG00000258125	0	0	0	0	0	0
ENSG00000258131	1	0	0	0	1	2
ENSG00000258135	0	0	0	0	0	0
ENSG00000258136	2	1	0	2	2	3
ENSG00000258137	0	1	0	0	0	0
ENSG00000258140	1.61507	0	0	0	0	0
ENSG00000258144	0	0	0	0	0	0
ENSG00000258162	15.00246	31	21.00946	14.29009	10.00751	28.0643
ENSG00000258167	0	0	0	0	0	0
ENSG00000258168	4.098924	10.89101	4.4187	5	13.21208	13.76285
ENSG00000258169	0	0	0	0	0	0
ENSG00000258170	0	0	0	0	2.03439	0.112651
ENSG00000258171	0	2	0	0	0	0
ENSG00000258172	0	0	1	0	1	0
ENSG00000258175	0	0	0	0	0	0
ENSG00000258177	0	0	0	0	0	0
ENSG00000258178	0	0	0	0	0	0
ENSG00000258181	0	0	0	0	0	0
ENSG00000258183	0	0	0	0	1	0
ENSG00000258185	0	0	0	0	2.41086	2.75658
ENSG00000258196	0	0	0	0	0	0
ENSG00000258197	0	0.665693	2.67192	0	0	0.0212242
ENSG00000258199	0	0	0	0	0	0
ENSG00000258203	0	0	0	0	0	0
ENSG00000258210	0	0	0	0	1.65335	0
ENSG00000258214	0	0	0	0	0	0
ENSG00000258216	2.000003	0	0	2.02563	1	2.24117
ENSG00000258220	0	0	0	0	0	0
ENSG00000258223	0	0	0	0	0	0
ENSG00000258225	0	0	0	0	0	2.75806
ENSG00000258227	1.999995	0	1	0	3	0
ENSG00000258231	0	0	1	0	0	0
ENSG00000258232	0	0	0	1.1102	2.22249	0
ENSG00000258234	0	0	0	0	0	0
ENSG00000258235	0	0	0	0	0	0
ENSG00000258240	0	0	0	0	0	0
ENSG00000258249	0	0	0	0	0	0
ENSG00000258253	0	0	0	0	0	0
ENSG00000258254	0	0	0	0	0	0
ENSG00000258256	0	0	1.03036	0	0	0
ENSG00000258260	0	0	0	0	0	0
ENSG00000258265	0	0	0	0	0	0
ENSG00000258272	0	0	0	0	0	0
